Gene	Comparison	Set	Term ID	Description	Annotated	Expected	Observed	Fold Enrichment	Adjusted p value	-log10(pvalue)
Nek9	hom_vs_het_wt	ko_response	EMAPA:16813	common atrial chamber left part	8	0.29	5	17.14	3.52e-04	3.45345733652187
Nek9	hom_vs_het_wt	ko_response	EMAPA:17158	thoracic ganglion	523	19.07	51	2.67	3.68e-04	3.43415218132648
Nek9	hom_vs_het_wt	ko_response	EMAPA:32714	musculoskeletal system	3038	110.75	207	1.87	3.92e-04	3.40671393297954
Nek9	hom_vs_het_wt	ko_response	EMAPA:17601	pharyngo-tympanic tube	236	8.60	29	3.37	3.92e-04	3.40671393297954
Nek9	hom_vs_het_wt	ko_response	EMAPA:31045	ureteric tree terminal branch excluding tip itself	73	2.66	14	5.26	4.07e-04	3.39040559077478
Nek9	hom_vs_het_wt	ko_response	EMAPA:35147	artery	103	3.75	17	4.53	4.57e-04	3.34008379993015
Nek9	hom_vs_het_wt	ko_response	EMAPA:18521	intercostal muscle	32	1.17	9	7.71	4.63e-04	3.33441900898205
Nek9	hom_vs_het_wt	ko_response	EMAPA:32683	alimentary system epithelium	999	36.42	83	2.28	4.74e-04	3.32422165832591
Nek9	hom_vs_het_wt	ko_response	EMAPA:32722	autopod	803	29.27	70	2.39	4.78e-04	3.32057210338788
Nek9	hom_vs_het_wt	ko_response	EMAPA:27967	visceral epithelium of maturing renal corpuscle	84	3.06	15	4.90	5.07e-04	3.29499204066666
Nek9	hom_vs_het_wt	ko_response	EMAPA:37032	limb segment	1035	37.73	85	2.25	5.79e-04	3.23732143627256
Nek9	hom_vs_het_wt	ko_response	EMAPA:32710	diencephalon ventricular layer	678	24.72	61	2.47	6.32e-04	3.19928292171761
Nek9	hom_vs_het_wt	ko_response	EMAPA:17340	heart right ventricle	41	1.49	10	6.69	6.32e-04	3.19928292171761
Nek9	hom_vs_het_wt	ko_response	EMAPA:17844	eye skeletal muscle	106	3.86	17	4.40	6.35e-04	3.19722627470802
Nek9	hom_vs_het_wt	ko_response	EMAPA:17428	hand	508	18.52	49	2.65	6.53e-04	3.18508681872493
Nek9	hom_vs_het_wt	ko_response	EMAPA:17536	hypothalamus	2890	105.36	197	1.87	6.62e-04	3.1791420105603
Nek9	hom_vs_het_wt	ko_response	EMAPA:16546	atrioventricular canal	68	2.48	13	5.24	6.63e-04	3.17848647159523
Nek9	hom_vs_het_wt	ko_response	EMAPA:32839	lip	139	5.07	20	3.95	6.91e-04	3.1605219526258
Nek9	hom_vs_het_wt	ko_response	EMAPA:16085	yolk sac	175	6.38	23	3.61	6.92e-04	3.15989390554324
Nek9	hom_vs_het_wt	ko_response	EMAPA:16139	peritoneum	34	1.24	9	7.26	7.21e-04	3.14206473528057
Nek9	hom_vs_het_wt	ko_response	EMAPA:32738	epithelium	3573	130.26	233	1.79	7.27e-04	3.13846558914096
Nek9	hom_vs_het_wt	ko_response	EMAPA:32930	gut endoderm	68	2.48	13	5.24	7.35e-04	3.1337126609158
Nek9	hom_vs_het_wt	ko_response	EMAPA:35457	metanephros epithelium	119	4.34	18	4.15	8.11e-04	3.09097914578884
Nek9	hom_vs_het_wt	ko_response	EMAPA:17557	medulla oblongata basal plate	1032	37.62	84	2.23	8.40e-04	3.07572071393812
Nek9	hom_vs_het_wt	ko_response	EMAPA:17948	renal pelvis	248	9.04	29	3.21	8.48e-04	3.07160414774329
Nek9	hom_vs_het_wt	ko_response	EMAPA:35335	eye muscle	109	3.97	17	4.28	8.56e-04	3.06752623532285
Nek9	hom_vs_het_wt	ko_response	EMAPA:35592	nephron	687	25.05	61	2.44	8.60e-04	3.06550154875643
Nek9	hom_vs_het_wt	ko_response	EMAPA:35689	placenta	176	6.42	23	3.58	8.80e-04	3.05551732784983
Nek9	hom_vs_het_wt	ko_response	EMAPA:36460	great vessel of heart	153	5.58	21	3.76	8.80e-04	3.05551732784983
Nek9	hom_vs_het_wt	ko_response	EMAPA:36962	otolith organ	131	4.78	19	3.98	8.99e-04	3.04624030826677
Nek9	hom_vs_het_wt	ko_response	EMAPA:17540	thalamus	2838	103.46	193	1.87	9.04e-04	3.04383156952464
Nek9	hom_vs_het_wt	ko_response	EMAPA:35991	alimentary system endoderm	68	2.48	13	5.24	9.04e-04	3.04383156952464
Nek9	hom_vs_het_wt	ko_response	EMAPA:16092	future spinal cord	1957	71.34	141	1.98	9.41e-04	3.02641037657274
Nek9	hom_vs_het_wt	ko_response	EMAPA:36959	membranous labyrinth	132	4.81	19	3.95	9.71e-04	3.01278077009199
Nek9	hom_vs_het_wt	ko_response	EMAPA:36960	vestibular labyrinth	132	4.81	19	3.95	9.71e-04	3.01278077009199
Nek9	hom_vs_het_wt	ko_response	EMAPA:16757	tail neural tube	43	1.57	10	6.38	1.02e-03	2.99139982823808
Nek9	hom_vs_het_wt	ko_response	EMAPA:18171	cranial musculature	133	4.85	19	3.92	1.05e-03	2.97881070093006
Nek9	hom_vs_het_wt	ko_response	EMAPA:16678	optic stalk	71	2.59	13	5.02	1.08e-03	2.96657624451305
Nek9	hom_vs_het_wt	ko_response	EMAPA:16074	non-neural ectoderm	571	20.82	52	2.50	1.08e-03	2.96657624451305
Nek9	hom_vs_het_wt	ko_response	EMAPA:17162	cornea epithelium	91	3.32	15	4.52	1.11e-03	2.95467702121334
Nek9	hom_vs_het_wt	ko_response	EMAPA:16338	bulbus cordis rostral half	10	0.36	5	13.72	1.12e-03	2.95078197732982
Nek9	hom_vs_het_wt	ko_response	EMAPA:35995	respiratory system vascular element	53	1.93	11	5.69	1.12e-03	2.95078197732982
Nek9	hom_vs_het_wt	ko_response	EMAPA:16251	hindgut diverticulum	71	2.59	13	5.02	1.15e-03	2.93930215964639
Nek9	hom_vs_het_wt	ko_response	EMAPA:16183	trunk paraxial mesenchyme	605	22.06	56	2.54	1.16e-03	2.93554201077308
Nek9	hom_vs_het_wt	ko_response	EMAPA:17939	upper jaw incisor	683	24.90	60	2.41	1.18e-03	2.92811799269387
Nek9	hom_vs_het_wt	ko_response	EMAPA:18226	cervico-thoracic ganglion	567	20.67	52	2.52	1.18e-03	2.92811799269387
Nek9	hom_vs_het_wt	ko_response	EMAPA:32748	ventricle cardiac muscle	72	2.62	13	4.95	1.20e-03	2.92081875395237
Nek9	hom_vs_het_wt	ko_response	EMAPA:18976	cortical renal tubule	346	12.61	36	2.85	1.26e-03	2.89962945488244
Nek9	hom_vs_het_wt	ko_response	EMAPA:18186	gluteal muscle	6	0.22	4	18.29	1.26e-03	2.89962945488244
Nek9	hom_vs_het_wt	ko_response	EMAPA:17489	leg	555	20.23	51	2.52	1.33e-03	2.87614835903291
Nek9	hom_vs_het_wt	ko_response	EMAPA:17552	medulla oblongata lateral wall	1081	39.41	86	2.18	1.33e-03	2.87614835903291
Nek9	hom_vs_het_wt	ko_response	EMAPA:32712	cerebral cortex intermediate zone	167	6.09	22	3.61	1.33e-03	2.87614835903291
Nek9	hom_vs_het_wt	ko_response	EMAPA:17157	sympathetic ganglion	657	23.95	58	2.42	1.34e-03	2.87289520163519
Nek9	hom_vs_het_wt	ko_response	EMAPA:17564	pons mantle layer	592	21.58	53	2.46	1.34e-03	2.87289520163519
Nek9	hom_vs_het_wt	ko_response	EMAPA:36978	paravertebral ganglion	599	21.84	54	2.47	1.34e-03	2.87289520163519
Nek9	hom_vs_het_wt	ko_response	EMAPA:27681	comma-shaped body	93	3.39	15	4.42	1.34e-03	2.87289520163519
Nek9	hom_vs_het_wt	ko_response	EMAPA:18172	cranial muscle	126	4.59	18	3.92	1.44e-03	2.84163750790475
Nek9	hom_vs_het_wt	ko_response	EMAPA:37259	craniocervical region muscle	126	4.59	18	3.92	1.44e-03	2.84163750790475
Nek9	hom_vs_het_wt	ko_response	EMAPA:32928	gut epithelium	735	26.80	63	2.35	1.50e-03	2.82390874094432
Nek9	hom_vs_het_wt	ko_response	EMAPA:17417	forearm	234	8.53	27	3.17	1.60e-03	2.79588001734407
Nek9	hom_vs_het_wt	ko_response	EMAPA:18272	fungiform papillae	3	0.11	3	27.43	1.61e-03	2.79317412396815
Nek9	hom_vs_het_wt	ko_response	EMAPA:18185	pelvic girdle muscle	11	0.40	5	12.47	1.63e-03	2.78781239559604
Nek9	hom_vs_het_wt	ko_response	EMAPA:32808	nerve	996	36.31	80	2.20	1.64e-03	2.7851561519523
Nek9	hom_vs_het_wt	ko_response	EMAPA:32798	tail neural tube floor plate	3	0.11	3	27.43	1.69e-03	2.77211329538633
Nek9	hom_vs_het_wt	ko_response	EMAPA:16985	sympathetic nervous system	664	24.21	58	2.40	1.69e-03	2.77211329538633
Nek9	hom_vs_het_wt	ko_response	EMAPA:17514	adenohypophysis	174	6.34	22	3.47	1.70e-03	2.76955107862173
Nek9	hom_vs_het_wt	ko_response	EMAPA:16755	tail future spinal cord	55	2.01	11	5.49	1.70e-03	2.76955107862173
Nek9	hom_vs_het_wt	ko_response	EMAPA:36035	blastocyst	317	11.56	33	2.86	1.71e-03	2.76700388960785
Nek9	hom_vs_het_wt	ko_response	EMAPA:36046	blastocyst-stage conceptus	317	11.56	33	2.86	1.71e-03	2.76700388960785
Nek9	hom_vs_het_wt	ko_response	EMAPA:35953	urinary system epithelium	394	14.36	39	2.72	1.72e-03	2.76447155309245
Nek9	hom_vs_het_wt	ko_response	EMAPA:16181	splanchnopleure	31	1.13	8	7.08	1.76e-03	2.75448733218585
Nek9	hom_vs_het_wt	ko_response	EMAPA:35957	eye epithelium	593	21.62	53	2.45	1.80e-03	2.74472749489669
Nek9	hom_vs_het_wt	ko_response	EMAPA:18221	autonomic ganglion	667	24.32	58	2.39	1.84e-03	2.73518217699046
Nek9	hom_vs_het_wt	ko_response	EMAPA:27678	renal vesicle	107	3.90	16	4.10	1.85e-03	2.73282827159699
Nek9	hom_vs_het_wt	ko_response	EMAPA:16179	lateral plate mesoderm	97	3.54	15	4.24	1.95e-03	2.70996538863748
Nek9	hom_vs_het_wt	ko_response	EMAPA:17412	forelimb	2077	75.72	146	1.93	1.97e-03	2.70553377383841
Nek9	hom_vs_het_wt	ko_response	EMAPA:16248	foregut diverticulum	98	3.57	15	4.20	2.02e-03	2.69464863055338
Nek9	hom_vs_het_wt	ko_response	EMAPA:28130	cortical collecting duct	142	5.18	19	3.67	2.13e-03	2.67162039656126
Nek9	hom_vs_het_wt	ko_response	EMAPA:17496	lower leg	413	15.06	40	2.66	2.19e-03	2.65955588515988
Nek9	hom_vs_het_wt	ko_response	EMAPA:16361	thyroid primordium	12	0.44	5	11.43	2.23e-03	2.65169513695184
Nek9	hom_vs_het_wt	ko_response	EMAPA:16360	foregut diverticulum gland	12	0.44	5	11.43	2.30e-03	2.63827216398241
Nek9	hom_vs_het_wt	ko_response	EMAPA:36021	vitelline vein	12	0.44	5	11.43	2.30e-03	2.63827216398241
Nek9	hom_vs_het_wt	ko_response	EMAPA:17148	neural tube mantle layer	56	2.04	11	5.39	2.31e-03	2.63638802010786
Nek9	hom_vs_het_wt	ko_response	EMAPA:18590	neural retina	1784	65.04	128	1.97	2.31e-03	2.63638802010786
Nek9	hom_vs_het_wt	ko_response	EMAPA:32889	incisor	780	28.44	65	2.29	2.33e-03	2.63264407897398
Nek9	hom_vs_het_wt	ko_response	EMAPA:17748	pectoral girdle and thoracic body wall muscle	41	1.49	9	6.02	2.50e-03	2.60205999132796
Nek9	hom_vs_het_wt	ko_response	EMAPA:16198	eye	4376	159.53	275	1.72	2.51e-03	2.60032627851896
Nek9	hom_vs_het_wt	ko_response	EMAPA:17023	stomach epithelium	89	3.24	14	4.31	2.54e-03	2.59516628338006
Nek9	hom_vs_het_wt	ko_response	EMAPA:16334	bulbus cordis caudal half	7	0.26	4	15.67	2.54e-03	2.59516628338006
Nek9	hom_vs_het_wt	ko_response	EMAPA:36591	alimentary system mucosa	403	14.69	39	2.65	2.54e-03	2.59516628338006
Nek9	hom_vs_het_wt	ko_response	EMAPA:17925	upper lip	122	4.45	17	3.82	2.58e-03	2.58838029403677
Nek9	hom_vs_het_wt	ko_response	EMAPA:35970	metanephros visceral epithelium	100	3.65	15	4.11	2.58e-03	2.58838029403677
Nek9	hom_vs_het_wt	ko_response	EMAPA:36003	visual system	4379	159.64	275	1.72	2.59e-03	2.58670023591875
Nek9	hom_vs_het_wt	ko_response	EMAPA:35207	central nervous system roof plate	1630	59.42	117	1.97	2.61e-03	2.58335949266172
Nek9	hom_vs_het_wt	ko_response	EMAPA:35728	reproductive system mesenchyme	333	12.14	36	2.97	2.63e-03	2.58004425151024
Nek9	hom_vs_het_wt	ko_response	EMAPA:36776	brain roof plate	1614	58.84	116	1.97	2.63e-03	2.58004425151024
Nek9	hom_vs_het_wt	ko_response	EMAPA:17488	foot mesenchyme	257	9.37	28	2.99	2.74e-03	2.56224943717961
Nek9	hom_vs_het_wt	ko_response	EMAPA:28349	inner renal medulla	257	9.37	28	2.99	2.74e-03	2.56224943717961
Nek9	hom_vs_het_wt	ko_response	EMAPA:16696	endocardial cushion	90	3.28	14	4.27	2.74e-03	2.56224943717961
Nek9	hom_vs_het_wt	ko_response	EMAPA:17918	lower jaw incisor	742	27.05	62	2.29	2.87e-03	2.54211810326601
Nek9	hom_vs_het_wt	ko_response	EMAPA:31863	extraembryonic mesenchyme	61	2.22	11	4.95	2.88e-03	2.54060751224077
Nek9	hom_vs_het_wt	ko_response	EMAPA:16751	tail paraxial mesenchyme	316	11.52	32	2.78	3.07e-03	2.51286162452281
Nek9	hom_vs_het_wt	ko_response	EMAPA:32754	branchial arch endoderm	50	1.82	10	5.49	3.14e-03	2.50307035192678
Nek9	hom_vs_het_wt	ko_response	EMAPA:17938	upper jaw tooth	792	28.87	65	2.25	3.30e-03	2.48148606012211
Nek9	hom_vs_het_wt	ko_response	EMAPA:35888	trunk musculature	125	4.56	17	3.73	3.31e-03	2.48017200622428
Nek9	hom_vs_het_wt	ko_response	EMAPA:32867	lung vascular element	52	1.90	10	5.28	3.38e-03	2.47108329972234
Nek9	hom_vs_het_wt	ko_response	EMAPA:32860	lung epithelium	235	8.57	26	3.03	3.38e-03	2.47108329972234
Nek9	hom_vs_het_wt	ko_response	EMAPA:17000	middle ear	869	31.68	70	2.21	3.40e-03	2.46852108295774
Nek9	hom_vs_het_wt	ko_response	EMAPA:18594	anterior naris	127	4.63	17	3.67	3.40e-03	2.46852108295774
Nek9	hom_vs_het_wt	ko_response	EMAPA:17969	genital tubercle of male	200	7.29	23	3.15	3.44e-03	2.46344155742847
Nek9	hom_vs_het_wt	ko_response	EMAPA:32912	hindbrain lateral wall	598	21.80	52	2.39	3.45e-03	2.46218090492673
Nek9	hom_vs_het_wt	ko_response	EMAPA:28491	mature nephron	468	17.06	43	2.52	3.54e-03	2.45099673797421
Nek9	hom_vs_het_wt	ko_response	EMAPA:27573	cloaca	27	0.98	7	7.11	3.56e-03	2.44855000202712
Nek9	hom_vs_het_wt	ko_response	EMAPA:16727	respiratory system	2643	96.35	177	1.84	3.61e-03	2.44249279809434
Nek9	hom_vs_het_wt	ko_response	EMAPA:18559	rest of cerebellum	548	19.98	48	2.40	3.61e-03	2.44249279809434
Nek9	hom_vs_het_wt	ko_response	EMAPA:17781	olfactory cortex marginal layer	201	7.33	23	3.14	3.61e-03	2.44249279809434
Nek9	hom_vs_het_wt	ko_response	EMAPA:17264	cranial nerve	965	35.18	76	2.16	3.61e-03	2.44249279809434
Nek9	hom_vs_het_wt	ko_response	EMAPA:18024	facial bone primordium	530	19.32	49	2.54	3.84e-03	2.41566877563247
Nek9	hom_vs_het_wt	ko_response	EMAPA:17413	arm	485	17.68	44	2.49	3.89e-03	2.41005039867429
Nek9	hom_vs_het_wt	ko_response	EMAPA:17554	medulla oblongata alar plate mantle layer	215	7.84	24	3.06	3.89e-03	2.41005039867429
Nek9	hom_vs_het_wt	ko_response	EMAPA:17011	interatrial septum	20	0.73	6	8.23	3.97e-03	2.40120949323688
Nek9	hom_vs_het_wt	ko_response	EMAPA:16140	future midbrain	372	13.56	36	2.65	4.15e-03	2.38195190328791
Nek9	hom_vs_het_wt	ko_response	EMAPA:32660	meninges	1815	66.17	128	1.93	4.17e-03	2.37986394502624
Nek9	hom_vs_het_wt	ko_response	EMAPA:16744	mesonephros	582	21.22	50	2.36	4.17e-03	2.37986394502624
Nek9	hom_vs_het_wt	ko_response	EMAPA:32258	epithelium of ventral pelvic urethra of male	54	1.97	10	5.08	4.34e-03	2.36251027048749
Nek9	hom_vs_het_wt	ko_response	EMAPA:32300	epithelium of dorsal pelvic urethra of male	54	1.97	10	5.08	4.34e-03	2.36251027048749
Nek9	hom_vs_het_wt	ko_response	EMAPA:16773	pleural component	36	1.31	8	6.10	4.34e-03	2.36251027048749
Nek9	hom_vs_het_wt	ko_response	EMAPA:16107	allantois	140	5.10	19	3.72	4.36e-03	2.36051351073141
Nek9	hom_vs_het_wt	ko_response	EMAPA:17558	medulla oblongata basal plate mantle layer	702	25.59	59	2.31	4.37e-03	2.35951856302958
Nek9	hom_vs_het_wt	ko_response	EMAPA:16293	rhombomere 2	42	1.53	9	5.88	4.42e-03	2.35457773065091
Nek9	hom_vs_het_wt	ko_response	EMAPA:36494	vitelline blood vessel	14	0.51	5	9.80	4.42e-03	2.35457773065091
Nek9	hom_vs_het_wt	ko_response	EMAPA:30977	male external genitalia	202	7.36	23	3.12	4.42e-03	2.35457773065091
Nek9	hom_vs_het_wt	ko_response	EMAPA:16577	nephric duct	258	9.41	27	2.87	4.42e-03	2.35457773065091
Nek9	hom_vs_het_wt	ko_response	EMAPA:28637	detrusor muscle of bladder	45	1.64	9	5.49	4.42e-03	2.35457773065091
Nek9	hom_vs_het_wt	ko_response	EMAPA:16592	peritoneum visceral mesothelium	4	0.15	3	20.57	4.46e-03	2.35066514128786
Nek9	hom_vs_het_wt	ko_response	EMAPA:16540	optic vesicle	82	2.99	13	4.35	4.46e-03	2.35066514128786
Nek9	hom_vs_het_wt	ko_response	EMAPA:16754	tail central nervous system	65	2.37	11	4.64	4.46e-03	2.35066514128786
Nek9	hom_vs_het_wt	ko_response	EMAPA:16399	3rd branchial arch	130	4.74	17	3.59	4.46e-03	2.35066514128786
Nek9	hom_vs_het_wt	ko_response	EMAPA:29874	atretic follicle	4	0.15	3	20.57	4.58e-03	2.33913452199613
Nek9	hom_vs_het_wt	ko_response	EMAPA:16058	extraembryonic visceral endoderm	72	2.62	12	4.57	4.67e-03	2.33068311943389
Nek9	hom_vs_het_wt	ko_response	EMAPA:17004	4th arch artery	4	0.15	3	20.57	4.77e-03	2.32148162095989
Nek9	hom_vs_het_wt	ko_response	EMAPA:28120	pelvic smooth muscle	55	2.01	10	4.99	4.78e-03	2.32057210338788
Nek9	hom_vs_het_wt	ko_response	EMAPA:16337	bulbus cordis caudal half cardiac muscle	4	0.15	3	20.57	4.78e-03	2.32057210338788
Nek9	hom_vs_het_wt	ko_response	EMAPA:17543	thalamus ventricular layer	144	5.25	18	3.43	4.78e-03	2.32057210338788
Nek9	hom_vs_het_wt	ko_response	EMAPA:37258	axial mesoderm	167	6.09	20	3.29	4.93e-03	2.30715308072277
Nek9	hom_vs_het_wt	ko_response	EMAPA:37988	chordamesoderm	167	6.09	20	3.29	4.93e-03	2.30715308072277
Nek9	hom_vs_het_wt	ko_response	EMAPA:28352	loop of Henle, inner medullary portion	131	4.78	17	3.56	5.01e-03	2.30016227413275
Nek9	hom_vs_het_wt	ko_response	EMAPA:17585	spinal cord ventricular layer	384	14.00	36	2.57	5.01e-03	2.30016227413275
Nek9	hom_vs_het_wt	ko_response	EMAPA:35650	pancreas trunk epithelium	68	2.48	12	4.84	5.06e-03	2.2958494831602
Nek9	hom_vs_het_wt	ko_response	EMAPA:16564	foregut-midgut junction epithelium	368	13.42	35	2.61	5.10e-03	2.29242982390206
Nek9	hom_vs_het_wt	ko_response	EMAPA:32869	superior colliculus	1219	44.44	91	2.05	5.12e-03	2.29073003902417
Nek9	hom_vs_het_wt	ko_response	EMAPA:16096	surface ectoderm	437	15.93	40	2.51	5.16e-03	2.28735029837279
Nek9	hom_vs_het_wt	ko_response	EMAPA:18234	extrinsic ocular muscle	66	2.41	11	4.57	5.42e-03	2.26600071346161
Nek9	hom_vs_het_wt	ko_response	EMAPA:18438	cervical ganglion	554	20.20	48	2.38	5.42e-03	2.26600071346161
Nek9	hom_vs_het_wt	ko_response	EMAPA:36670	lower urinary tract	2938	107.11	192	1.79	5.62e-03	2.25026368443094
Nek9	hom_vs_het_wt	ko_response	EMAPA:17539	hypothalamus ventricular layer	387	14.11	36	2.55	5.63e-03	2.24949160514865
Nek9	hom_vs_het_wt	ko_response	EMAPA:35985	ectoderm	5724	208.68	340	1.63	5.67e-03	2.24641694110709
Nek9	hom_vs_het_wt	ko_response	EMAPA:17942	upper jaw molar	586	21.36	50	2.34	5.71e-03	2.24336389175415
Nek9	hom_vs_het_wt	ko_response	EMAPA:35645	pancreas epithelium	361	13.16	35	2.66	5.71e-03	2.24336389175415
Nek9	hom_vs_het_wt	ko_response	EMAPA:19290	epididymis	38	1.39	8	5.77	5.72e-03	2.24260397120698
Nek9	hom_vs_het_wt	ko_response	EMAPA:17924	upper jaw	1803	65.73	126	1.92	5.72e-03	2.24260397120698
Nek9	hom_vs_het_wt	ko_response	EMAPA:17424	upper arm	411	14.98	38	2.54	5.73e-03	2.24184537803261
Nek9	hom_vs_het_wt	ko_response	EMAPA:16290	rhombomere 1	44	1.60	9	5.61	5.73e-03	2.24184537803261
Nek9	hom_vs_het_wt	ko_response	EMAPA:18560	rest of cerebellum mantle layer	263	9.59	27	2.82	5.76e-03	2.23957751657679
Nek9	hom_vs_het_wt	ko_response	EMAPA:16354	cardinal vein	29	1.06	7	6.62	5.81e-03	2.23582386760967
Nek9	hom_vs_het_wt	ko_response	EMAPA:36449	forebrain-midbrain boundary region	892	32.52	70	2.15	5.82e-03	2.23507701535011
Nek9	hom_vs_het_wt	ko_response	EMAPA:18166	axial musculature	170	6.20	20	3.23	5.90e-03	2.22914798835786
Nek9	hom_vs_het_wt	ko_response	EMAPA:35741	retina inner plexiform layer	9	0.33	4	12.19	5.90e-03	2.22914798835786
Nek9	hom_vs_het_wt	ko_response	EMAPA:16738	lower respiratory tract	1019	37.15	78	2.10	5.97e-03	2.22402566887063
Nek9	hom_vs_het_wt	ko_response	EMAPA:16728	lung	2383	86.88	160	1.84	5.99e-03	2.22257317761069
Nek9	hom_vs_het_wt	ko_response	EMAPA:36031	body region	7846	286.03	445	1.56	6.09e-03	2.21538270736712
Nek9	hom_vs_het_wt	ko_response	EMAPA:35951	reproductive system epithelium	196	7.15	22	3.08	6.17e-03	2.20971483596676
Nek9	hom_vs_het_wt	ko_response	EMAPA:16853	trachea	926	33.76	72	2.13	6.19e-03	2.20830935097988
Nek9	hom_vs_het_wt	ko_response	EMAPA:32922	foregut epithelium	275	10.03	28	2.79	6.21e-03	2.20690839982342
Nek9	hom_vs_het_wt	ko_response	EMAPA:16069	embryo ectoderm	5715	208.35	339	1.63	6.40e-03	2.19382002601611
Nek9	hom_vs_het_wt	ko_response	EMAPA:17186	lingual swelling	9	0.33	4	12.19	6.41e-03	2.19314197048118
Nek9	hom_vs_het_wt	ko_response	EMAPA:17653	left lung	317	11.56	31	2.68	6.64e-03	2.17783192063198
Nek9	hom_vs_het_wt	ko_response	EMAPA:16908	diencephalon lateral wall ventricular layer	584	21.29	49	2.30	6.75e-03	2.17069622716897
Nek9	hom_vs_het_wt	ko_response	EMAPA:37034	zeugopod	459	16.73	41	2.45	6.79e-03	2.1681302257195
Nek9	hom_vs_het_wt	ko_response	EMAPA:35269	decidua	124	4.52	16	3.54	6.87e-03	2.16304326294045
Nek9	hom_vs_het_wt	ko_response	EMAPA:32672	amygdala	1965	71.64	135	1.88	7.06e-03	2.1511952989482
Nek9	hom_vs_het_wt	ko_response	EMAPA:35593	neural plate	251	9.15	26	2.84	7.09e-03	2.14935376481693
Nek9	hom_vs_het_wt	ko_response	EMAPA:16974	midbrain	4027	146.81	252	1.72	7.09e-03	2.14935376481693
Nek9	hom_vs_het_wt	ko_response	EMAPA:16191	notochord	158	5.76	19	3.30	7.69e-03	2.11407366019857
Nek9	hom_vs_het_wt	ko_response	EMAPA:35949	organ	8816	321.40	488	1.52	7.71e-03	2.11294562194904
Nek9	hom_vs_het_wt	ko_response	EMAPA:16172	head somite	50	1.82	9	4.94	7.90e-03	2.10237290870956
Nek9	hom_vs_het_wt	ko_response	EMAPA:32819	rhombomere lateral wall	16	0.58	5	8.57	8.08e-03	2.09258863922541
Nek9	hom_vs_het_wt	ko_response	EMAPA:17917	lower jaw tooth	860	31.35	67	2.14	8.36e-03	2.07779372256098
Nek9	hom_vs_het_wt	ko_response	EMAPA:16737	respiratory tract	1033	37.66	78	2.07	8.36e-03	2.07779372256098
Nek9	hom_vs_het_wt	ko_response	EMAPA:16984	autonomic nervous system	735	26.80	59	2.20	8.37e-03	2.07727454200674
Nek9	hom_vs_het_wt	ko_response	EMAPA:29695	trunk dermomyotome	104	3.79	14	3.69	8.54e-03	2.06854212931099
Nek9	hom_vs_het_wt	ko_response	EMAPA:16070	definitive endoderm	32	1.17	7	6.00	8.58e-03	2.06651271215129
Nek9	hom_vs_het_wt	ko_response	EMAPA:32885	inner ear mesenchyme	61	2.22	10	4.50	8.58e-03	2.06651271215129
Nek9	hom_vs_het_wt	ko_response	EMAPA:35955	sensory organ	5670	206.71	339	1.64	8.70e-03	2.06048074738138
Nek9	hom_vs_het_wt	ko_response	EMAPA:35726	renal corpuscle	41	1.49	8	5.35	8.70e-03	2.06048074738138
Nek9	hom_vs_het_wt	ko_response	EMAPA:16213	dorsal mesocardium	10	0.36	4	10.97	8.72e-03	2.05948351506743
Nek9	hom_vs_het_wt	ko_response	EMAPA:37033	stylopod	511	18.63	44	2.36	8.98e-03	2.0467236633327
Nek9	hom_vs_het_wt	ko_response	EMAPA:27581	cloaca associated mesenchyme	5	0.18	3	16.46	9.04e-03	2.04383156952464
Nek9	hom_vs_het_wt	ko_response	EMAPA:26922	enteric nervous system	82	2.99	12	4.01	9.13e-03	2.0395292224657
Nek9	hom_vs_het_wt	ko_response	EMAPA:18271	circumvallate papilla	5	0.18	3	16.46	9.17e-03	2.03763066432998
Nek9	hom_vs_het_wt	ko_response	EMAPA:17581	alar columns	142	5.18	17	3.28	9.19e-03	2.03668448861389
Nek9	hom_vs_het_wt	ko_response	EMAPA:28083	perihilar interstitium	61	2.22	10	4.50	9.26e-03	2.03338901331807
Nek9	hom_vs_het_wt	ko_response	EMAPA:16981	midbrain roof plate	1511	55.09	107	1.94	9.30e-03	2.03151705144606
Nek9	hom_vs_het_wt	ko_response	EMAPA:32923	foregut mesenchyme	130	4.74	16	3.38	9.30e-03	2.03151705144606
Nek9	hom_vs_het_wt	ko_response	EMAPA:35219	cerebellum internal granule cell layer	153	5.58	18	3.23	9.32e-03	2.03058408764602
Nek9	hom_vs_het_wt	ko_response	EMAPA:36488	bulbus cordis cardiac muscle	5	0.18	3	16.46	9.55e-03	2.01999662841625
Nek9	hom_vs_het_wt	ko_response	EMAPA:31862	extraembryonic mesoderm	72	2.62	11	4.19	9.56e-03	2.0195421077239
Nek9	hom_vs_het_wt	ko_response	EMAPA:16095	future spinal cord neural plate	94	3.43	13	3.79	9.61e-03	2.01727661233145
Nek9	hom_vs_het_wt	ko_response	EMAPA:17576	trigeminal nerve	470	17.13	41	2.39	9.81e-03	2.00833099262005
Nek9	hom_vs_het_wt	ko_response	EMAPA:28709	muscle layer of pelvic urethra of male	83	3.03	12	3.97	9.86e-03	2.00612308505879
Nek9	hom_vs_het_wt	ko_response	EMAPA:17553	medulla oblongata alar plate	331	12.07	31	2.57	9.86e-03	2.00612308505879
